"game_id","title","platform_key","platform_name","platform_short","platform_company","platform_generation","release_date","release_year","decade","developer","publisher","genre_detailed","genre_category","players_raw","players_min","players_max","rating_score_pct","rating_stars_5","description","rom_filename","rom_extension","rom_size_mb","has_cover_image","has_mix_image","has_screenshot","has_titlescreen","has_3d_box","has_backcover","has_marquee","has_fanart","cover_image_path","mix_image_path","screenshot_path","titlescreen_path","box3d_path","backcover_path","marquee_path"
"dreamcast_skies-of-arcadia","Skies of Arcadia","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2001-04-27","2001","2000s","Overworks","SEGA","Role Playing Game","RPG","1","1","1","100","5","Arcadia is a world where continents float high above, and people travel by airships. Among the countries of this world, the most powerful one is the Empire of Valua. Guided by its greedy admirals, Valua strives to possess all the power in Arcadia. The boy Vyse and the girl Aika are members of the Blue Rogues - noble pirates who attack only Valuan war ships. During one of their confrontations with a battle ship, they encounter a girl named Fina, who is on an important mission whose secret she cannot tell yet. Involved in the conflict with the Empire of Valua, the trio of the heroes must explore the whole world of Arcadia in order to defeat the admirals.","Skies of Arcadia (NA - Disc 2).chd","CHD","617.57","true","true","true","true","true","true","true","true","covers/dreamcast/Skies of Arcadia (NA - Disc 2).png","miximages/dreamcast/Skies of Arcadia (NA - Disc 2).png","screenshots/dreamcast/Skies of Arcadia (NA - Disc 2).jpg","titlescreens/dreamcast/Skies of Arcadia (NA - Disc 2).png","3dboxes/dreamcast/Skies of Arcadia (NA - Disc 2).png","backcovers/dreamcast/Skies of Arcadia (NA - Disc 2).png","marquees/dreamcast/Skies of Arcadia (NA - Disc 2).png"
"dreamcast_slave-zero","Slave Zero","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2000-03-24","2000","2000s","Infogrames","Infogrames","Action / Adventure","Adventure","1","1","1","30","1.5","500 years in the future, man and machine are virtually one and the greatest megacity in the world is locked in brutal war. You are the ultimate saboteur and part of an elite fighting force. Your mission: steal the largest, most sophisticated biomechanical attack weapon ever designed.. and kick some serious ass.","Slave Zero (NA, Rev A).chd","CHD","166.65","true","true","true","true","true","true","true","true","covers/dreamcast/Slave Zero (NA, Rev A).png","miximages/dreamcast/Slave Zero (NA, Rev A).png","screenshots/dreamcast/Slave Zero (NA, Rev A).png","titlescreens/dreamcast/Slave Zero (NA, Rev A).jpg","3dboxes/dreamcast/Slave Zero (NA, Rev A).png","backcovers/dreamcast/Slave Zero (NA, Rev A).png","marquees/dreamcast/Slave Zero (NA, Rev A).png"
"dreamcast_sno-cross-championship-racing","Sno-Cross Championship Racing","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2001-01-19","2001","2000s","Uds","Ubisoft","Racing, Driving","Racing","1-2","1","2","30","1.5","Strap on your goggles and helmet, choose your favorite Yamaha sled, and hit the courses. Gain experience day and night, sun rain or snow, racing on the icy flats of Vladivostok, the slopes of Aspen, and the tunnels of Nagano. 

But, the real challenge starts when you enter the race circuit. Start with the 500cc sleds, win races, upgrade your snowmobile, and unlock higher end sleds and new courses.. And, if you're looking for even more challenges, race head-to-head with your friends, go vertical on hill-climbing tracks, or create your own courses with the included track editor.","SnoCross Championship Racing (NA).chd","CHD","444.78","true","true","true","true","true","true","true","true","covers/dreamcast/SnoCross Championship Racing (NA).png","miximages/dreamcast/SnoCross Championship Racing (NA).png","screenshots/dreamcast/SnoCross Championship Racing (NA).png","titlescreens/dreamcast/SnoCross Championship Racing (NA).png","3dboxes/dreamcast/SnoCross Championship Racing (NA).png","backcovers/dreamcast/SnoCross Championship Racing (NA).png","marquees/dreamcast/SnoCross Championship Racing (NA).png"
"dreamcast_soldier-of-fortune","Soldier of Fortune","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2001-07-13","2001","2000s","Runecraft","Crave Entertainment","Shooter / FPV","Shooter","1","1","1","90","4.5","A terrorist organization has stolen nuclear weapons from a facility in Russia, intending to sell them to various third-world nations, initiating a global conflict. The player takes the role of John Mullins, a US mercenary working for an organization known as ""The Shop"". The goal is simple: hunt the villains across the globe, thwart their evil plans, and save the world!

Like most 3D shooters, Soldier of Fortune consists mainly of exploring the environments and killing the enemies that try to impede the player's progress. It is one of the first shooters to isolate over 20 different body regions and show/inflict damage to those regions. For example, if the player character shoots an enemy in the foot, the enemy will limp. The game was also notable for including realistic gore animations resulting from the injuries sustained by the enemies.","Soldier of Fortune (NA).chd","CHD","737.23","true","true","true","true","true","true","true","true","covers/dreamcast/Soldier of Fortune (NA).png","miximages/dreamcast/Soldier of Fortune (NA).png","screenshots/dreamcast/Soldier of Fortune (NA).png","titlescreens/dreamcast/Soldier of Fortune (NA).png","3dboxes/dreamcast/Soldier of Fortune (NA).png","backcovers/dreamcast/Soldier of Fortune (NA).png","marquees/dreamcast/Soldier of Fortune (NA).png"
"dreamcast_sonic-adventure","Sonic Adventure","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","1999-10-14","1999","1990s","Sonic Team","SEGA","Platform","Platformer","1","1","1","90","4.5","Yet again Sonic and friends find themselves wrapped up in the schemes of Dr. Robotnik. This time he plans to exploit the power of Chaos, a malevolent being that feeds upon the power of the Chaos Emeralds. In their own ways five heroes will do what they can to save Station Square and, perhaps, the entire world.","Sonic Adventure (NA, Rev A).chd","CHD","915.03","true","true","true","true","true","true","true","true","covers/dreamcast/Sonic Adventure (NA, Rev A).png","miximages/dreamcast/Sonic Adventure (NA, Rev A).png","screenshots/dreamcast/Sonic Adventure (NA, Rev A).png","titlescreens/dreamcast/Sonic Adventure (NA, Rev A).png","3dboxes/dreamcast/Sonic Adventure (NA, Rev A).png","backcovers/dreamcast/Sonic Adventure (NA, Rev A).png","marquees/dreamcast/Sonic Adventure (NA, Rev A).png"
"dreamcast_sonic-adventure-2","Sonic Adventure 2","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2001-06-23","2001","2000s","Sonic Team","SEGA","Platform","Platformer","1-2","1","2","100","5","Sonic has returned! This time, his nemesis Dr. Eggman has teamed up with Shadow, a dark hedgehog with a mysterious past, and is aiming once again (like he doesn't) to rule the entire world with the power of the Chaos Emeralds! It's up to Sonic and his friends to stop Eggman and put him out of business for good!

With new features such as a story line told from the view of both the good guys and the villains, greater speed, and an improved A-Life system, Sonic Adventure 2 is poised to be Sonic's greatest and most dangerous mission yet!","Sonic Adventure 2 (NA).chd","CHD","917.2","true","true","true","true","true","true","true","true","covers/dreamcast/Sonic Adventure 2 (NA).png","miximages/dreamcast/Sonic Adventure 2 (NA).png","screenshots/dreamcast/Sonic Adventure 2 (NA).png","titlescreens/dreamcast/Sonic Adventure 2 (NA).png","3dboxes/dreamcast/Sonic Adventure 2 (NA).png","backcovers/dreamcast/Sonic Adventure 2 (NA).png","marquees/dreamcast/Sonic Adventure 2 (NA).png"
"dreamcast_sonic-shuffle","Sonic Shuffle","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2001-03-09","2001","2000s","Hudson Soft","SEGA","Casual Game","Action","1-4","1","4","70","3.5","Much like Mario Party and Crash Bash, Sonic Shuffle has Sonic and his team playing a board game style tournament, where mini-games are at every turn. 

Each character has a group of cards with a number on each. On every turn the player chooses a card to determine how many steps to take. When all of the cards have been used the deck is reshuffled, and each player gets a new hand. While a player can see only the numbers on their own cards, and not the numbers on other players' cards, they can still choose the cards of another player.

Each board has certain tiles: blue adds 3 rings to your total; red removes 3 rings from your total and special tiles which places all of the players into a min-game or event.

The aim of the game, at the end of it all, is to get the Precioustone (1 per board).","Sonic Shuffle (NA).chd","CHD","237.49","true","true","true","true","true","true","true","true","covers/dreamcast/Sonic Shuffle (NA).png","miximages/dreamcast/Sonic Shuffle (NA).png","screenshots/dreamcast/Sonic Shuffle (NA).png","titlescreens/dreamcast/Sonic Shuffle (NA).png","3dboxes/dreamcast/Sonic Shuffle (NA).png","backcovers/dreamcast/Sonic Shuffle (NA).png","marquees/dreamcast/Sonic Shuffle (NA).png"
"dreamcast_soul-fighter","Soul Fighter","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","1999-11-01","1999","1990s","Toka","TLC Multimedia","Beat'em Up","Beat 'em up","1","1","1","50","2.5","Pick the warrior, thief, or wizard, and fight through five huge levels, each with  its own boss. Your main weapons are your fists, but you can pull out weapons for quick kills. You only get so many shots with your weapon before it breaks, though.

Gameplay is basic 3D brawling. You will be attacked by one or more enemies, and will need to defend yourself, and attack back. The game features arcade and adventure modes. In the arcade mode, the levels are timed, and you only get 5 lives but you are revived where you died. In adventure mode, you get unlimited retries of each level, but must complete each level on a single life.

Note that your objective in each level is to kill every enemy; since the levels have multiple paths, you will need to backtrack often.","Soul Fighter (NA).chd","CHD","628.65","true","true","true","true","true","true","true","true","covers/dreamcast/Soul Fighter (NA).png","miximages/dreamcast/Soul Fighter (NA).png","screenshots/dreamcast/Soul Fighter (NA).png","titlescreens/dreamcast/Soul Fighter (NA).png","3dboxes/dreamcast/Soul Fighter (NA).png","backcovers/dreamcast/Soul Fighter (NA).png","marquees/dreamcast/Soul Fighter (NA).png"
"dreamcast_soulcalibur","SoulCalibur","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","1999-11-26","1999","1990s","Namco","Namco","Fighting / 3D","Fighting","1-2","1","2","100","5","A fighting game to end all fighting games.  A sequel to Soul Blade, Soul Calibur takes place in a time inspired by a mixture of 16th-century ancient China and oriental medieval fantasies and legends.  

All characters have weapons and distinct fighting styles with over 100 individual moves per character.  In addition to high, mid, and low attacks, characters can hold/throw, block, and perform special attacks -- one or more of which is deemed ""un-blockable"" and must be avoided by ducking, jumping, or rotating around your attacker. 

In addition to several locales in which to fight and alternate models/costumes per character, the Dreamcast conversion of Soul Calibur contains many additional features over the arcade coin-op, including hidden characters and locales, a campaign mode, and tournament mode.  There is also a ""museum"" where you can view character profiles and view motion-captured martial arts demonstrations.","Soulcalibur (NA).chd","CHD","640.81","true","true","true","true","true","true","true","true","covers/dreamcast/Soulcalibur (NA).png","miximages/dreamcast/Soulcalibur (NA).png","screenshots/dreamcast/Soulcalibur (NA).png","titlescreens/dreamcast/Soulcalibur (NA).png","3dboxes/dreamcast/Soulcalibur (NA).png","backcovers/dreamcast/Soulcalibur (NA).png","marquees/dreamcast/Soulcalibur (NA).png"
"dreamcast_taxi-2-le-jeu","Taxi 2 - Le Jeu","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","","","","Blue Sphere Games","Ubisoft","Racing, Driving","Racing","1","1","1","50","2.5","Taxi 2: Le Jeu (Taxi 2: The Game) is a racing game developed by Blue Sphere for the Sega Dreamcast based on the French film Taxi 2. It is notable for being the only Dreamcast game exclusive to France, and the only Sega game for that matter (aside from localised versions). The game was also released for the Sony PlayStation and PC.","Taxi 2 - Le Jeu (English Translated by Derek Pascarella).chd","CHD","360.14","true","true","true","true","true","true","true","true","covers/dreamcast/Taxi 2 - Le Jeu (English Translated by Derek Pascarella).png","miximages/dreamcast/Taxi 2 - Le Jeu (English Translated by Derek Pascarella).png","screenshots/dreamcast/Taxi 2 - Le Jeu (English Translated by Derek Pascarella).png","titlescreens/dreamcast/Taxi 2 - Le Jeu (English Translated by Derek Pascarella).png","3dboxes/dreamcast/Taxi 2 - Le Jeu (English Translated by Derek Pascarella).png","backcovers/dreamcast/Taxi 2 - Le Jeu (English Translated by Derek Pascarella).png","marquees/dreamcast/Taxi 2 - Le Jeu (English Translated by Derek Pascarella).png"
"dreamcast_tech-romancer","Tech Romancer","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2000-05-12","2000","2000s","Capcom","Virgin","Fighting / 3D","Fighting","1-2","1","2","80","4","Tech Romancer is a 3D beat-em-up with a difference; the difference being that, rather than controlling one of a set of martial artists, you control one of a set of huge robots (or mecha). Ranging from the absurd (A huge, spherical mech with a boat and bus for feet, a house for a head, train for one arm and office building with wrecking ball for another) to the ""typical"" anime styled mecha (Beam-firing chest gem, detatchable rocket-powered fists) to a more westernised idea of a mech (Huge, sluggish, equipped with heavy cannon, rockets, missiles and land-mines), you're bound to find at least one which suits you.","Tech Romancer (NA).chd","CHD","866.18","true","true","true","true","true","true","true","true","covers/dreamcast/Tech Romancer (NA).png","miximages/dreamcast/Tech Romancer (NA).png","screenshots/dreamcast/Tech Romancer (NA).png","titlescreens/dreamcast/Tech Romancer (NA).png","3dboxes/dreamcast/Tech Romancer (NA).png","backcovers/dreamcast/Tech Romancer (NA).png","marquees/dreamcast/Tech Romancer (NA).png"
"dreamcast_tee-off","Tee Off","dreamcast","Sega Dreamcast","Dreamcast","Sega","6. kynslóð (128-bit)","2000-03-03","2000","2000s","Bottom Up Interactive","Acclaim Entertainment","Sports / Golf","Sports","1-4","1","4","60","3","One of the few golf games for the DC, with a cartoony style. Contains arcade mode, tournaments, five different courses and 15 characters (11 unlockable). Lots of different equipment (balls and clubs mostly) and even a futuristic cyber mini golf game are thrown in.","Tee Off (NA).chd","CHD","387.34","true","true","true","true","true","true","true","true","covers/dreamcast/Tee Off (NA).png","miximages/dreamcast/Tee Off (NA).png","screenshots/dreamcast/Tee Off (NA).png","titlescreens/dreamcast/Tee Off (NA).png","3dboxes/dreamcast/Tee Off (NA).png","backcovers/dreamcast/Tee Off (NA).png","marquees/dreamcast/Tee Off (NA).png"
